date,time,Annotated tweet,Class,Your class label
10/16/2012,09:15:47-05:00,"@IngrahamAngle   Mitt Romney  is a relentless, bald-faced liar, a sociopath, a thing without a conscious: the devil.",-1,
10/16/2012,09:15:48-05:00, Romney /Ryan Tax Plan. Finally get the elusive details you need to know. http://t.co/ZX1O7Xq0,0,
10/16/2012,09:15:51-05:00,Five disturbing stories that reveal the real  Mitt  http://t.co/Du4jhYzk via @Salon,-1,
10/16/2012,09:15:56-05:00,@TheColonel27    Romney  pumped 40M into his own campaign in 08 and who knows this time around.,-1,
10/16/2012,09:15:56-05:00,@BAM_PAC Me neither! Whether  Romney  wins or not I continue connecting w/patriots 2 save America as much as we can! #hoodconservative,2,
10/16/2012,09:15:57-05:00,Matt Taibbi: The  Romney -Ryan tax plan should be laughed at | The Raw Story http://t.co/Rb73Cz96,-1,
10/16/2012,09:15:42-05:00," Romney 's Tax Plan is on Tumblr, too http://t.co/ssmXpcdp",0,
10/16/2012,09:16:00-05:00,Huntsman's 3-dimensional path to the Presidency in 2016:  Romney  must lose. Works for me! #JonHuntsman2016 http://t.co/IpOq4CbI,-1,
10/16/2012,09:16:01-05:00,"Thanks to Women,  Romney  Leads By 4 Points in Swing States http://t.co/cXScyon5 And here is our Aunty https://t.co/mdLl56gk",1,
10/16/2012,09:16:02-05:00,and what type of logic is this Cunningham from a blk man? Lol “@comup im voting for  Romney  cause his people ... http://t.co/boUfFIto,1,
10/16/2012,09:16:03-05:00,.Uh Oh: NBC Chuck Todd says there’s been a structural shift in the polls toward  Romney   http://t.co/V2vsHhZD,0,
10/16/2012,09:15:20-05:00,Why blacks voters reject  Romney  - http://t.co/61K4gYFA http://t.co/mVKDfmLm via @sharethis,-1,
10/16/2012,09:16:08-05:00,Obama and  Romney  face off tonight in the 2nd of their 3 debates; and they'll take questions from likely voters #MustWatch @ Midnight on CNN.,2,
10/16/2012,09:16:10-05:00,President Clinton explains the arithmetic behind  Mitt Romney 's $5 trillion tax cut: http://t.co/TwzhVbqh #DoesntAddUp #Election2012,0,
10/16/2012,09:03:17-05:00,Neither Obama administration nor  Romney  campaign accounts of last month's consulate attack are accurate | http://t.co/YFc8eqkL #Libya,2,
10/16/2012,09:16:13-05:00,“@CTVNews: Obama and  Romney  to go head-to-head in town hall-style debate tonight: http://t.co/j9xAMtp2” #jammedia,2,
10/16/2012,09:16:15-05:00,Details on how  Romney 's going to give millionaires a $5 trillion tax cut without making the middle class pay: http://t.co/uCfryNrk LOL #fb,0,
10/16/2012,09:16:15-05:00,“@ProLiveDesign: @kiA_tWEETz get a F*ck  Romney  shirt...that way you can tell em how you really feel! order one at http://t.co/guwYUMlp” lol,-1,
10/16/2012,09:08:45-05:00, Romney  gaining in PA?,0,
10/16/2012,09:12:10-05:00,Great news: We finally have details of  Romney 's tax plan.  Bad news: the details of  Romney 's tax plan  http://t.co/1BL28Tp8,-1,
10/16/2012,09:16:20-05:00,@_pascuzzo wouldn't be surprised as I believe  Romney  stole that rose on the bedroom pillow story. I don't believe George  Romney  did that. BS,0,
10/16/2012,09:16:22-05:00," Mitt Romney  : You'll never find a more rechid hive of scum and villainy...You must be cautious,..this November. #Election2012",-1,
10/16/2012,09:06:40-05:00,[  ] Obama [  ]  Romney  [√] Yoga pants,2,
10/16/2012,09:16:26-05:00,"Ron Paul Won't Endorse  Romney , Says More of Same - Yahoo! Finance http://t.co/7J00vBT6 via @YahooFinance",-1,
10/16/2012,09:14:35-05:00,"@rgoalierob @DavidJWhite858  Mitt  will be wearing invisible surgical gloves, YOU PEOPLE will be way too close.",-1,
10/16/2012,09:16:28-05:00,"Bands will make her dance , stamps will make her twerk , If  Romney  becomes president , these hoes will have to work",0,
10/16/2012,09:16:28-05:00,Soooo epic. http://t.co/Tk7nLA8q # Romney  # Romney Ryan # Romney 2012 #WhereAreTheDetails,0,
10/16/2012,09:15:34-05:00, Romney  Tax Plan website finally lays out all his tax plan details! http://t.co/AnkMIzEp,0,
10/16/2012,09:08:32-05:00,MUST SEE &gt; For all the details on  Mitt Romney 's 5 trillion dollar tax plan visit http://t.co/jo8le9Ps http://t.co/Za3Op1og,0,
10/16/2012,09:16:36-05:00,@nwilsey24 _____  Romney  is the one who wants to cut taxes for the wealthy not Obama. Really just stfu. Save yourself the embarrassment,2,
10/16/2012,09:16:39-05:00,Daily Kos/SEIU Poll:  Romney  Beats Obama 50-46 via @@breitbartnews http://t.co/BxJBfCLt,2,
10/16/2012,09:16:39-05:00,"But  Romney  has the lead so far. Most young people would vote for Obama because of that, like me. I just don't think its fair.",2,
10/16/2012,09:15:52-05:00,$SPY Fading isn't working well.. seems market is pricing in a  Romney  Dbate Win.,1,
10/16/2012,09:16:45-05:00,Daily Kos/SEIU Poll:  Romney  Beats Obama 50-46 http://t.co/KNAfHweh via @BreitbartNews,2,
10/16/2012,09:16:48-05:00,We just find it puzzling that  Romney  agreed to personally utter these words w/o asking more ?s about the math... http://t.co/KQHMghWS,-1,
10/16/2012,09:16:50-05:00,"@BarackObama:  Mitt 's budget plan is magic, just like all the GOP plans in the last 30 years. Clinton debunked the myths at the DNC. #debate",-1,
10/16/2012,09:15:08-05:00,"Under one electoral scenario, we could be looking at a  Romney -Biden administration http://t.co/00ubYZg6",0,
10/16/2012,09:16:30-05:00,"everyone is all, ""i love obama!"" or ""i love  romney !"" meanwhile i'm all, ""i love wine!""",2,
10/16/2012,09:16:51-05:00, Romney  Raises $170 Million in September http://t.co/H3mWryub via @BreitbartNews~Obama thought it would be a walk in the park! Go  Romney !,2,
10/16/2012,09:16:51-05:00,I look at this and I think the same thing as # Romney - We are WEAK &amp; need another 1 trillion in defense spending http://t.co/OY9WKpqd,0,
10/16/2012,09:16:54-05:00,"You are an Albino now, what can you see?""@realDonaldTrump: I have no doubt that  Mitt  will do really well tonight. We'll all be watching @",0,
10/16/2012,09:11:22-05:00,"# Romney : I love teachers, I love pell grants, I love American workers,  I love PBS - by the way, you're all fired. #sensata #debate",-1,
10/16/2012,09:16:56-05:00,' Mitt Romney : WRONG for women's health' http://t.co/FeWdfgy9 #Obama2012,-1,
10/16/2012,09:08:26-05:00,Wonder how  Mitt Romney 's mathematically impossible $5 trillion tax plan adds up? It's as simple as clicking a button. http://t.co/9cKtMZwm,-1,
10/16/2012,09:16:57-05:00, Romney 's $5 trillion tax plan visit  tax plan revealed. Study up before the debate tonight! #dems @gomyd http://t.co/qUjP4sZL,0,
10/16/2012,09:16:58-05:00,"FINALLY, an easy to understand website about  Romney 's tax plan..http://t.co/qRaybml9 #P2 http://t.co/0OPM3Z8y",0,
10/16/2012,09:16:58-05:00,@Maumol #America2012#Shalom from Fernandina # Romney  http://t.co/G7ATfMdm,0,
10/16/2012,09:17:00-05:00, Mitt . We wish you to have a winning debate tonight !!,1,
10/16/2012,09:17:01-05:00,"Another  Romney  Lie: Obama Has Not 'Doubled' the Federal Deficit, He Has Reduced It by Billions of Dollars http://t.co/MHIilJ5q",2,
10/16/2012,09:17:08-05:00,"RELEASE:  Mitt  # Mitt  and the #GOP : 2,740 emails from Stratfor (second release) | http://t.co/abal4cLH | http://t.co/QnhHwqoG #GIFiles",0,
10/16/2012,09:05:31-05:00,. @fedupwithgovern No but Governor  Romney  should ask him on live TV. Obama doesn't have to answer but it forces the issue.,2,
10/16/2012,09:06:35-05:00,- Obama vs.  Romney  . . . RETWEET for Obama &amp; ; Favorite for  Romney  .,2,
10/16/2012,09:17:15-05:00,Did you have this spread when you got to work this morning? Didn't t  @ Merlin Olsen Field at  Romney  Stadium http://t.co/9GppVRIK,0,
10/16/2012,09:17:16-05:00,"If  Romney  become president we all gone have to start reading the ""Terms &amp; Conditions"". We might fuck around &amp; be agreeing to slavery.",-1,
10/16/2012,09:17:17-05:00,Rosie Perez asks  Mitt Romney : Easier as a Latino? Actually... http://t.co/Tqk5ZMOW,0,
10/16/2012,09:17:20-05:00,Even Fox News Calls B.S. on Six 'Studies' Cited by  Romney -Ryan to Bolster Their $5 Trillion Tax Cut Scheme http://t.co/kJn7ktX0,-1,
10/16/2012,09:17:22-05:00,Poll: Women Boost  Romney  5% in 12 Swing States http://t.co/F7xcxmBr via @Newsmax_Media,1,
10/16/2012,09:17:23-05:00, Mitt romney  trying to visit HBCU schools #AintNobodyGotTimeForThat,0,
10/16/2012,09:17:27-05:00,Presidential Debate 2012 Live Stream: Where To Watch And Why The Second Obama- Romney  Face-off Is Different: Will... http://t.co/6tYeOLXB,2,
10/16/2012,09:16:37-05:00,The 2nd presidential debate between President Obama &amp; Gov.  Romney  begins tonight at 9 pm. Debate Topic: Domestic &amp; Foreign Policy #HeadsUp,2,
10/16/2012,09:17:29-05:00,Is This Why  Romney  Won't Talk to #Sensata Workers Whose Jobs Are Being Shipped to China? http://t.co/UjDksqGF,-1,
10/16/2012,09:17:29-05:00,“@QueenzOfMedia: Poll  Romney  surges ahead of Obama in the dozen swing states: The Hill's Ballot Box http://t.co/1OTBW6bo  Uh oh Speghetti-O,2,
10/16/2012,09:05:50-05:00,"___!!!!  “@EricMarch10:  Mitt Romney  was born rich, I can't vote for a nigga that never ate ramen noodles _”",-1,
10/16/2012,09:17:34-05:00,Opinion:  Mitt Romney  The Cigarette Peddler: It turns out that  Mitt Romney  made millions and saved the company he was... http://t.co/Czmkg56w,2,
10/16/2012,09:17:35-05:00,"LOL! MT @OldIronAss @maryclimer (Go Tigers!) Short of  Romney  killing and eating a kitten live onstage, my vote is set.",0,
10/16/2012,09:17:36-05:00,Can a strong ground game help Obama stop  Romney ’s momentum?: More swing-state voters say President Obama’... http://t.co/SsM2zHWr #obama,2,
10/16/2012,09:17:36-05:00,# Romney  intuition better than the very best Obama admin intelligence in #Egypt and #Libya. So scary.  http://t.co/KwwAeEKE via @youtube,2,
10/16/2012,09:17:37-05:00,Democrats Launch Ingenious New Site To Attack  Romney 's Tax Plan http://t.co/UULwhU69 via @bi_politics,-1,
10/16/2012,09:17:37-05:00,RT @goldietaylor: RT @Salon Scary: 5 disturbing stories that reveal the real  Mitt Romney  http://t.co/hWQeWBMX,-1,
10/16/2012,09:10:46-05:00,@ mittromney   mittromney  does not concentrate on voter racial groups.  mittromney  concentrates on 100% of the people. He does not pander &amp; promise.,1,
10/16/2012,09:17:38-05:00,"Obama,  Romney  Seek to Rein in Crowley in Debate http://t.co/3UAdpOWC #presidentialdebates @crowleyCNN @CaroleSimpson7",2,
10/16/2012,09:17:39-05:00,He just called obama and  romney  stupid sheep #creative #ilikeit #sexywhenhesmad,2,
10/16/2012,09:08:43-05:00,The difference between  Romney  and Ryan on the 47% is that  Romney  doesn't even pretend to give a shit. #SoupKitchen,-1,
10/16/2012,09:16:10-05:00," Romney  ads still pushing the us versus them 47% line - ""Recovery, not Dependency"" #classwar #nothelpful",0,
10/16/2012,09:17:41-05:00,RT @HuffPostPol:  Romney  rakes in staggering amount of money from lobbyists http://t.co/ylBCH4MT &lt;- he's got # Romney mentum !!!,-1,
10/16/2012,09:16:21-05:00,RT @comup @SimplyOphilia i'm for Obama  Romney  don't like nobody wit less than ah hunad mill..... WTF ever Smdh,2,
10/16/2012,09:17:43-05:00,"@Forbes Bain, #Sensata, Chinese Flags over America Soil. Healthcare: Enforcing basic human needs at the state level under  Romney 's ""plan""",-1,
10/16/2012,09:17:44-05:00,A  Romney  Presidency Poses a Threat to Women's Health and Reproductive Rights http://t.co/edGaohq3,-1,
10/16/2012,09:17:48-05:00,"Drudge, Tagg  Romney  Fall for Fake  Romney  Endorsement from Fake Jake Gyllenhaal [Oops]:      When outspokenly liberal actor Jake ...",-1,
10/16/2012,09:17:48-05:00,"@RichLowry on CBS ""The Repub. house is gonna try to f*ck Obama over again, so voters should look at that an pick  Romney  instead.""",2,
10/16/2012,09:17:51-05:00,I Hope  Romney  Dont Win..,-1,
10/16/2012,09:17:53-05:00,@chucktodd As I recall....Ross Perot not that fond of The Auto industry either. Probably agreed with  Romney  to let Detroit USA Crash &amp; Burn!,-1,
10/16/2012,09:17:56-05:00,Here we go... RT @HuffPostPol  Romney  rakes in staggering amount of money from lobbyists http://t.co/NjcUAvBv,-1,
10/16/2012,09:17:56-05:00,"@NObamaChat how could anyone with any kind of moral compass vote for  Mitt Romney ?  He's an amoral, flip-flopping piece of shit.",2,
10/16/2012,09:17:57-05:00,#NCpol #COpols RT @altmandaniel:  Romney 's bogus claims about his jobs plan (did Glenn Hubbard sign off on this?): http://t.co/dUp7D1eI,-1,
10/16/2012,09:17:58-05:00," Romney  Surrogate, Giuliani,  Admits GOP is Exploiting Libya Incident For Political Gain!!!  #DisgustingFail  #p2 http://t.co/UZMZUUAM",-1,
10/16/2012,09:18:03-05:00,Cue liberal outrage:  Romney -Ryan speaker compares Obama &amp; Castro http://t.co/3J0vAvfd via @theblaze,2,
10/16/2012,09:18:06-05:00,"Daily Kos/SEIU Poll:  Romney  50, Obama 46 http://t.co/2iAo0V4D",2,
10/16/2012,09:18:11-05:00, Romney ’s ‘new math’ 4 his jobs plan doesn’t add up http://t.co/8cYAjJAy - people can't be naive enough to believe what these guys r selling,-1,
10/16/2012,09:18:16-05:00,no more taking care of the disable and getting a nursing home federal note check  mitt romney  only signs checks for mormon cult leaders,-1,
10/16/2012,09:18:17-05:00,"Poll:  Romney  leads Obama on economy, jobs, deficit: A new poll shows that the economy, budget deficits and jobs are... http://t.co/hrprI8yv",2,
10/16/2012,09:14:23-05:00,4 Pinnochios for  Mitt 's 12M jobs http://t.co/Rt7QTrE9  #Debate @BarackObama,2,
10/16/2012,09:18:19-05:00,@BarackObama @Whitehouse Obama-Care in practice !!! http://t.co/cO9A8MHQ how much does @ MittRomney  cares???,2,
10/16/2012,09:18:19-05:00,"@davidaxelrod @stefcutter  Mitt  hides his finances,hard drives in Mass as GOV..you can only evaluate him on his actions...he outsources  jobs",-1,
10/16/2012,09:16:16-05:00,"Expect  Mitt  to say ""I'm sorry but he's just not being accurate"" or variations many, many times tonight. Go get 'em,  Mitt . With style &amp; grace",0,
10/16/2012,09:18:22-05:00,"@gretawire OOoooh Grea doesnt  Romney  just have the best endorsers, Trump, Perot, and Todd Akin, sort of kinda makes you sick",-1,
10/16/2012,09:18:22-05:00,"Vote and let us know who you think will win Tuesday's presidential debate. http://t.co/B3IOvvvq #Obama, # Romney , #Democrats, #Republicans",2,
10/16/2012,09:18:22-05:00,THE WINDS OF CHANGE ARE ALL EVIDENT IN THE AMERICAN ELECTIONS. IT IS ALMOST CERTAIN THAT  MITT ROMNEy  WILL WIN THE RACE FOR THE WHITE HOUSE.,1,
10/16/2012,09:18:24-05:00, Romney  campaign did not respond to groups asking about plan to combat child poverty- according to @IrwinRedlenerMD  #jansingco,-1,
10/16/2012,09:18:26-05:00,Big Bird responds to  Mitt Romney ! http://t.co/1iQfd1Mt,0,
10/16/2012,09:18:28-05:00,Finally! Some # Romney  math that actually adds up: # Romney  /America = Two-Face /Gotham... #Election2012,-1,
10/16/2012,09:18:30-05:00,"@stilldrunkk: everyone is all, i love obama!"" or ""i love  romney !"" meanwhile i'm all, ""i love wine!"""" Bahaha @kmarsh131 , definitely me lol",2,
10/16/2012,09:18:31-05:00,RT @Renay_Byrd Presidential Debate Tonight With President Obama &amp; Candidate  Romney . #TuneIn #Vote2012,2,
10/16/2012,09:18:31-05:00,"Snoop said reason he's not voting for  romney . ....""the niggas name is  romney !"" Lololololololol",-1,
10/16/2012,09:18:32-05:00,The studies the  Romney  camp itself cites in defense of the plan don’t back up the plan’s promises. http://t.co/1FgJOlQ0 #suckit # Romney ,-1,
10/16/2012,09:16:15-05:00,THIS &gt;&gt; WaPost Fact-Checker:  Studies  Romney  cites in defense of his tax plan don’t back up plan’s promises. http://t.co/YGlcP2t3 #p2 #tcot,0,
10/16/2012,09:18:35-05:00,Aye make u guys tune in on tonites debate.... Romney 's supporters increase tenfold after the last debate so they dam near neck-to-neck,1,
10/16/2012,09:18:38-05:00,Wow.. RT @TheColdPhoenix: Stacey Dash supports  Mitt Romney . He proceeds to call her Ms Houston and tell her he liked her in 'The Bodyguard',-1,
10/16/2012,09:18:39-05:00,"New From JMG: New Site:  Romney 's Tax Plan: Go ahead, click for details. http://t.co/bT5HIJ3W",0,
10/16/2012,09:18:40-05:00,A Terrifying Threat Obama and  Romney  Aren’t Talking About- Cyber attacks are looming... http://t.co/Im5oUKFf via @BloombergView,2,
10/16/2012,09:18:43-05:00,Muito bom! “@flyosity:  Romney  Tax Plan website finally lays out all his tax plan details! http://t.co/p8zhPPIU”,0,
10/16/2012,09:18:44-05:00,Dumbest man alive besides Obama himself #idiot #disrespectful #obama #biden ___ #romenyryan2012 #vote romney  http://t.co/Tp8zPbED,2,
10/16/2012,09:18:44-05:00,South Florida's greatest downfall: Because it's fill with rich/retired old folks that means it's also filled with  Romney -Ryan supporters.,-1,
10/16/2012,09:18:47-05:00,"It's who new #GOP # Romney  are, not all #Republicans are like lyin' #Ryan &amp; #Trump http://t.co/tVyBJ9ty via @Salon http://t.co/DgCgjkom",0,
10/16/2012,09:18:51-05:00,This really disgusts me. #Ryan # Romney  http://t.co/5OH3yl5J,-1,
10/16/2012,09:18:53-05:00,"everyone is all, ""i love obama!"" or ""i love  romney !"" meanwhile i'm all, ""i love Oreos "" @shan_chan13",2,
10/16/2012,09:18:53-05:00,"@Lcomarde I think Crowley will go off the reservation and reinterpret questions, against instruction. Despite that I expect  Romney  to win.",1,
10/16/2012,09:18:54-05:00,@kybelle1957 @spooney35 @cspanwj &gt;&gt; No... but I do think  Romney  is cheating. Should be against Law 2want2 make Tax Policy &amp; hide his Taxes.,-1,
10/16/2012,09:17:08-05:00, Romney  Ties Obama Among Likely Women Voters in Swing States http://t.co/jSRO4WW4 via @Newsmax_Media,2,
10/16/2012,09:18:55-05:00,IN PLAY:  Romney  draws to within 4 in PA... @seanhannity #TeaParty #TCOT #RESIST44 http://t.co/8LFfaCmM,1,
10/16/2012,09:18:59-05:00,"History teacher is talking about how he has sent  mitt Romney  some packets over the years,but he never got back to him.jeez I wonder why..!??",0,
10/16/2012,09:19:01-05:00,"Benjamin Disraeli's 3 types of lies: Lies, Damn Lies and statistics.   Romney -Ryan, Redefining the Lie #Debate2012",-1,
10/16/2012,09:19:05-05:00,David Stockman:  Mitt Romney  and the Bain Drain http://t.co/odDFAynZ via @newsweek,0,
10/16/2012,09:19:05-05:00,Lol this determines how racist  Romney  might really be «@CEO_HighLife The 2nd presidential debate between ... http://t.co/AEdj2kQ9,-1,
